OTU	SB081213TAWMD03VV4TM	SB081213TAWMD05VV4TM	SB081213TAWMD07VV4TM	SB081213TAWMD09VV4TM	SB081213TAWMD11VV4TM	SB081213TAWMD13VV4TM	SB081213TAWMD15VV4TM	SB081213TAWMD17VV4TM	SB081213TAWMD20VV4TM	SB081213TAWMD21VV4TM	SB081213TAWMD22VV4TM	Kingdom	Phylum	Class	Order	Family	Genus
seq50228	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	5.64750711998	5.38335107923	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq70242	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__	f__	g__Spartobacteria_genera_incertae_sedis
seq337288	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq58138	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq4161	-1.24957194008	-0.065372611268	-2.55227590383	5.80301020007	5.85152533378	-1.22638640373	-0.360883783868	6.36635001852	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq10627	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	5.35990835656	3.77471268713	6.09692196946	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq64770	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	6.54787099545	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq54303	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq16419	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq2024	8.22320961648	-0.065372611268	8.31598564207	7.64688208663	7.75350333554	7.87870455752	7.08143380853	6.42540981162	7.39650048335	6.95180868294	7.27540391717	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq908	8.29731209454	-0.065372611268	7.50423671443	7.79225903224	7.18751495587	7.06791320512	-0.360883783868	7.57397196698	8.38811330405	8.29551263335	8.44807106711	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq11802	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	6.78031444171	-0.360883783868	9.76772294196	4.95460984571	5.38335107923	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq70	-1.24957194008	-0.065372611268	-2.55227590383	9.1204251057	8.80651923418	8.5146410411	-0.360883783868	8.22650761892	8.79357303589	8.48325239707	8.82126789707	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter
seq100373	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq147767	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	4.95460984571	4.87265875325	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq13	9.41940671014	-0.065372611268	11.0253309191	11.2425013774	10.8917182794	10.0380905224	6.54787099545	8.56084812055	7.39650048335	7.43730047362	7.34950639522	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Acidimicrobiales	f__Iamiaceae	g__Iamia
seq160273	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Acidimicrobiales	f__Iamiaceae	g__Iamia
seq112008	5.65918283923	-0.065372611268	5.04912643076	5.79770055542	5.9780273056	6.37501593085	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Acidimicrobiales	f__Iamiaceae	g__Iamia
seq4171	-1.24957194008	-0.065372611268	5.04912643076	5.39771168921	6.12379389682	5.68236837558	-0.360883783868	6.36635001852	-2.64679248888	-3.13404209219	5.80932320605	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Acidimicrobiales	f__Iamiaceae	g__Iamia
seq117371	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__	f__	g__
seq59187	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__	f__	g__
seq60442	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq26603	-1.24957194008	-0.065372611268	4.35647887549	6.64556736546	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__	g__
seq643	-1.24957194008	-0.065372611268	7.56399956668	9.52140222187	9.5813667083	9.23674550776	8.03129074311	9.60490077582	9.27824924941	8.96667559322	8.66164058875	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq21179	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq82255	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq593	-1.24957194008	-0.065372611268	4.35647887549	5.39771168921	-3.31658743679	5.68236837558	6.54787099545	7.19267446161	6.74595276975	6.07639827479	6.65643063558	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq1214	5.65918283923	-0.065372611268	6.36186102642	-2.20369064537	5.25769620005	-1.22638640373	-0.360883783868	4.87253681583	6.45829847238	5.16025751667	6.5023037616	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq62987	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq825	-1.24957194008	-0.065372611268	-2.55227590383	7.53546551075	8.77434101038	10.705255975	8.67657855937	9.62716014108	7.51909778892	6.90925088004	7.41849450513	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq340998	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq2934	-1.24957194008	-0.065372611268	7.55155161377	6.08662904315	6.54462035639	6.37501593085	-0.360883783868	6.42540981162	6.2070157861	4.87265875325	6.78994417346	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq306	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	5.68236837558	-0.360883783868	5.5651843711	5.64750711998	5.38335107923	5.40402469519	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq82249	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__	g__
seq112180	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__	g__
seq190	6.75712890536	-0.065372611268	10.5769215865	9.45505707158	9.89549729569	9.34495616207	7.08143380853	9.05887518477	8.11113166818	8.14317369741	8.42397409624	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__	g__
seq69148	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq67040	5.65918283923	-0.065372611268	-2.55227590383	5.80301020007	7.36704622493	7.06791320512	-0.360883783868	5.97048288195	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__	g__
seq118628	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq20825	-1.24957194008	-0.065372611268	5.58989251349	5.80301020007	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq32166	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	5.64750711998	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__	o__	f__	g__
seq905	8.29731209454	6.84338216805	10.0522316642	10.1991505921	8.59053957765	7.76093540912	-0.360883783868	8.04252480644	8.2312735714	8.14317369741	8.39928209339	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq314589	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	4.71137713992	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq179842	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq210798	-1.24957194008	-0.065372611268	6.04858932621	5.39771168921	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq82780	-1.24957194008	-0.065372611268	-2.55227590383	6.08662904315	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq3732	9.55002404497	7.94942275713	10.8573812435	11.1627244988	9.20990167336	7.47329499726	7.08143380853	7.26176717682	6.05288891211	6.6641404987	7.54364980544	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq312494	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Verrucomicrobia	c__Subdivision3	o__	f__	g__Subdivision3_genera_incertae_sedis
seq65607	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Sulfurimonas
seq86	-1.24957194008	-0.065372611268	5.45442494161	-2.20369064537	6.52923252121	7.76093540912	6.54787099545	10.1671249248	10.2037647899	9.89181258747	9.76662981434	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Sulfurimonas
seq61626	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Sulfurimonas
seq59150	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Sulfurimonas
seq93803	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq1624	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	5.04833014194	6.37501593085	7.85701377902	11.3557677109	10.657894112	10.6280687439	10.599258368	k__Bacteria	p__	c__	o__	f__	g__
seq248418	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq13512	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq109219	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq155100	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq61935	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.87574760382	4.26196229044	4.46736024239	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq30658	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq11704	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	5.25769620005	5.68236837558	-0.360883783868	-2.03621796349	4.26196229044	4.46736024239	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__	g__
seq35815	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq25577	-1.24957194008	-0.065372611268	4.35647887549	5.39771168921	6.41725429011	5.68236837558	-0.360883783868	5.5651843711	4.26196229044	4.46736024239	6.09692196946	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Chitinophagaceae	g__Lacibacter
seq133895	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq15363	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	5.61754025744	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Chitinophagaceae	g__
seq51729	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	6.54787099545	-2.03621796349	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq84356	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq115272	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq38128	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq136559	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq87450	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq98572	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq17009	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	5.04833014194	6.78031444171	6.54787099545	9.84051539777	9.73323766545	10.2066548872	9.96787821994	k__Bacteria	p__	c__	o__	f__	g__
seq154752	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq17497	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.97048288195	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq10011	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq14470	-1.24957194008	-0.065372611268	5.58989251349	6.08662904315	5.04833014194	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq5684	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq144	-1.24957194008	-0.065372611268	9.41181631637	12.1135637686	11.6159854065	10.3542070555	-0.360883783868	7.5238811386	5.64750711998	6.17169936455	5.40402469519	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq10524	-1.24957194008	-0.065372611268	5.04912643076	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq10201	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq22538	-1.24957194008	-0.065372611268	5.45442494161	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq172608	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq144385	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__
seq7827	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	4.71137713992	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Schlesneria
seq635	-1.24957194008	-0.065372611268	5.04912643076	5.39771168921	6.04100982043	6.37501593085	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq120362	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
seq91422	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq48799	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq53816	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	5.25769620005	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq69131	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq41031	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq38694	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	5.35990835656	4.46736024239	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq27176	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq14381	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	5.16025751667	5.40402469519	k__Bacteria	p__	c__	o__	f__	g__
seq1859	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	7.19267446161	5.87060068254	6.07639827479	6.78994417346	k__Bacteria	p__	c__	o__	f__	g__
seq23005	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq59835	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq58620	-1.24957194008	-0.065372611268	-2.55227590383	6.8960894883	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq44199	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	4.87265875325	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq40855	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq29342	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq20397	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq20120	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq30785	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	6.25808164537	-2.64679248888	5.16025751667	5.40402469519	k__Bacteria	p__	c__	o__	f__	g__
